order_item_id,order_id,product_id,quantity,unit_price,discount_amount
8517,4492,429,1,481.56,0
8518,4493,93,1,637.5,0
8519,4494,409,2,136.05,0
8520,4495,19,1,771.15,41.69
8521,4496,165,1,241.73,0
8522,4497,22,1,1252.15,120.12
8523,4498,466,2,91.95,0
8524,4498,442,1,434.57,0
8525,4498,338,2,439.95,0
8526,4498,485,2,42.61,0
8527,4498,329,1,80.09,0
8528,4499,340,2,777.29,263.8
8529,4500,268,1,152.9,0
8530,4500,475,1,138.13,31.29
8531,4500,489,2,11.31,3.24
8532,4501,175,2,191.26,0
8533,4502,155,1,269.92,0
8534,4502,165,2,241.73,0
8535,4503,348,1,284.98,0
8536,4503,25,1,1522.32,0
8537,4503,5,2,1726.46,0
8538,4504,500,1,34.96,0
8539,4504,364,1,116.89,0
8540,4505,366,1,95.35,0
8541,4505,156,2,297.07,0
8542,4506,211,2,237.65,0
8543,4507,268,1,152.9,38.2
8544,4508,291,1,201.1,36.88
8545,4508,129,1,92.71,0
8546,4508,142,1,261.49,0
8547,4509,132,1,222.53,0
8548,4510,500,1,34.96,0
8549,4511,161,2,152.03,0
8550,4511,19,1,771.15,140.8
8551,4511,55,1,1835.82,0
8552,4511,25,1,1522.32,0
8553,4511,77,1,353.62,0
8554,4512,261,1,50.86,0
8555,4513,364,1,116.89,0
8556,4513,232,2,234.43,0
8557,4514,286,2,325.17,0
8558,4515,468,1,253.54,0
8559,4515,2,1,301.97,0
8560,4516,248,1,256.51,50.82
8561,4516,310,1,183.32,0
8562,4516,403,1,144.83,0
8563,4516,15,1,784.33,0
8564,4517,236,1,297.44,0
8565,4517,99,1,1091.52,0
8566,4517,50,1,1386.47,0
8567,4518,466,1,91.95,0
8568,4519,339,1,132.5,14.36
8569,4519,372,1,79.34,0
8570,4519,75,3,230.2,0
8571,4520,477,1,48.55,0
8572,4520,444,1,397.34,0
8573,4520,422,1,26.58,6.29
8574,4521,82,1,678.63,82.65
8575,4521,251,2,134.48,0
8576,4522,19,1,771.15,0
8577,4523,260,3,287.72,0
8578,4524,54,2,1075.71,0
8579,4525,208,2,252.28,0
8580,4525,235,1,279.61,0
8581,4526,49,2,1437.13,600.73
8582,4527,478,1,42.16,0
8583,4528,410,1,39.89,8.73
8584,4528,228,2,35.81,0
8585,4528,456,1,58.38,0
8586,4529,250,1,261.91,0
8587,4530,333,1,407.76,51.18
8588,4530,58,2,1006.09,0
8589,4530,66,1,914.63,94.43
8590,4530,9,1,581.29,0
8591,4531,432,2,454.79,0
8592,4531,65,3,426.23,0
8593,4532,289,1,365.84,0
8594,4532,351,2,13.87,0
8595,4533,374,1,102.34,0
8596,4534,250,1,261.91,0
8597,4535,321,1,272.59,0
8598,4536,109,1,878.71,0
8599,4537,123,1,794.73,0
8600,4537,145,1,158.16,0
8601,4538,442,1,434.57,0
8602,4538,357,1,92.61,0
8603,4539,371,1,143.0,0
8604,4539,79,1,1050.88,0
8605,4539,314,1,518.79,0
8606,4540,8,1,356.04,0
8607,4540,206,1,30.76,0
8608,4540,284,2,216.04,0
8609,4541,88,3,880.49,0
8610,4542,499,1,39.54,0
8611,4543,232,2,234.43,0
8612,4544,385,1,38.11,0
8613,4545,55,1,1835.82,0
8614,4545,191,1,182.85,0
8615,4545,269,1,297.92,0
8616,4545,198,1,196.8,39.59
8617,4546,498,1,39.7,0
8618,4547,292,1,139.87,0
8619,4547,202,2,107.82,0
8620,4547,160,2,219.0,0
8621,4548,26,1,677.58,0
8622,4548,328,1,304.32,0
8623,4548,91,2,1942.13,0
8624,4549,143,2,115.33,0
8625,4550,22,1,1252.15,0
8626,4550,276,1,330.1,0
8627,4551,469,2,485.17,0
8628,4551,60,1,1748.28,0
8629,4551,355,2,124.01,0
8630,4551,40,3,201.08,0
8631,4552,475,1,138.13,17.6
8632,4553,469,1,485.17,0
8633,4554,145,1,158.16,14.8
8634,4555,336,1,758.93,0
8635,4556,442,1,434.57,0
8636,4557,389,2,16.13,7.2
8637,4558,367,1,36.33,2.06
8638,4558,61,2,1293.08,0
8639,4558,326,2,681.37,0
8640,4559,47,1,1559.14,0
8641,4559,331,1,101.75,0
8642,4560,11,1,1033.79,0
8643,4560,413,1,35.24,0
8644,4560,486,1,20.42,0
8645,4560,442,1,434.57,0
8646,4561,444,2,397.34,60.02
8647,4561,104,1,804.29,0
8648,4561,249,1,54.96,0
8649,4561,75,1,230.2,0
8650,4561,418,1,56.41,0
8651,4562,381,1,136.31,0
8652,4562,394,1,17.94,0
8653,4563,269,1,297.92,0
8654,4564,46,1,639.99,0
8655,4564,362,1,128.69,0
8656,4564,48,1,1084.84,0
8657,4565,406,1,68.96,0
8658,4566,409,1,136.05,18.21
8659,4567,351,1,13.87,0
8660,4568,255,1,275.37,0
8661,4568,214,3,149.47,0
8662,4569,446,1,227.83,0
8663,4569,340,1,777.29,0
8664,4569,375,2,62.05,0
8665,4570,200,2,210.15,0
8666,4570,430,1,27.66,0
8667,4570,444,1,397.34,27.58
8668,4571,486,1,20.42,0
8669,4572,3,1,1571.85,0
8670,4573,315,1,282.86,0
8671,4573,376,2,97.05,0
8672,4573,223,1,288.54,0
8673,4574,225,2,292.65,0
8674,4574,414,1,48.26,0
8675,4575,494,1,34.41,0
8676,4575,478,1,42.16,0
8677,4576,491,1,27.15,0
8678,4576,173,1,257.51,0
8679,4576,107,1,672.1,0
8680,4577,187,1,43.01,0
8681,4578,117,2,621.82,135.55
8682,4579,438,2,83.52,0
8683,4580,76,1,1667.53,0
8684,4580,457,1,172.83,0
8685,4580,350,1,771.61,0
8686,4581,81,2,961.13,146.94
8687,4582,122,1,129.25,0
8688,4582,215,1,264.08,0
8689,4583,435,1,372.63,0
8690,4584,5,1,1726.46,0
8691,4585,19,1,771.15,0
8692,4585,312,1,294.41,0
8693,4586,398,1,116.7,12.02
8694,4587,245,1,284.53,28.73
8695,4588,462,1,237.04,0
8696,4589,84,2,647.24,0
8697,4589,312,1,294.41,0
8698,4590,293,1,317.57,0
8699,4591,413,1,35.24,0
8700,4591,385,2,38.11,0
8701,4591,15,1,784.33,0
8702,4592,408,2,44.44,0
8703,4593,128,1,93.9,0
8704,4593,329,1,80.09,0
8705,4594,158,2,220.78,0
8706,4595,335,1,551.97,0
8707,4596,331,1,101.75,0
8708,4597,177,1,263.17,0
8709,4598,487,1,18.43,0
8710,4599,389,1,16.13,0
8711,4599,468,1,253.54,0
8712,4600,109,1,878.71,0
8713,4600,361,1,15.82,0
8714,4601,429,2,481.56,0
8715,4602,492,1,32.63,7.8
8716,4602,332,2,382.92,0
8717,4602,457,1,172.83,0
8718,4603,112,1,63.57,0
8719,4603,49,1,1437.13,0
8720,4603,74,1,581.96,80.84
8721,4604,19,2,771.15,0
8722,4604,141,2,42.64,0
8723,4605,162,1,128.84,0
8724,4605,435,3,372.63,0
8725,4606,137,1,38.68,0
8726,4606,291,1,201.1,0
8727,4607,27,2,880.12,0
8728,4607,240,1,41.46,3.6
8729,4608,187,1,43.01,7.33
8730,4608,96,1,1830.02,0
8731,4609,396,1,30.09,0
8732,4610,160,1,219.0,0
8733,4611,339,1,132.5,0
8734,4611,477,3,48.55,0
8735,4612,448,2,245.22,0
8736,4612,247,1,286.12,0
8737,4613,481,1,24.36,0
8738,4614,270,1,227.31,0
8739,4615,25,1,1522.32,0
8740,4616,243,1,151.22,0
8741,4616,407,1,74.89,0
8742,4617,278,2,459.05,0
8743,4617,298,1,519.41,0
8744,4618,371,1,143.0,0
8745,4619,495,1,35.03,0
8746,4620,279,1,561.08,0
8747,4621,494,1,34.41,3.09
8748,4622,323,1,702.61,0
8749,4622,207,1,20.55,0
8750,4622,107,1,672.1,0
8751,4623,351,1,13.87,0
8752,4624,163,1,239.42,0
8753,4624,4,1,1061.37,0
8754,4625,200,1,210.15,0
8755,4625,345,1,317.41,0
8756,4626,8,1,356.04,0
8757,4627,40,1,201.08,0
8758,4628,63,1,1816.16,0
8759,4629,34,1,69.15,12.1
8760,4629,210,1,84.29,0
8761,4629,368,1,99.73,0
8762,4630,346,1,262.73,0
8763,4630,122,1,129.25,0
8764,4630,57,1,1269.28,0
8765,4631,184,1,80.08,8.77
8766,4631,499,1,39.54,0
8767,4632,188,2,70.98,0
8768,4633,213,2,197.29,96.16
8769,4633,124,1,873.93,0
8770,4634,373,1,38.84,0
8771,4635,339,2,132.5,0
8772,4635,63,1,1816.16,0
8773,4636,348,1,284.98,0
8774,4636,387,2,43.85,5.92
8775,4637,8,1,356.04,0
8776,4637,414,2,48.26,22.05
8777,4638,480,1,11.41,0.9
8778,4639,58,1,1006.09,0
8779,4640,35,1,658.09,0
8780,4641,465,1,304.61,0
8781,4642,173,2,257.51,0
8782,4643,64,1,1884.06,0
8783,4644,382,1,142.09,0
8784,4645,125,1,1681.86,0
8785,4645,365,2,62.79,0
8786,4646,255,1,275.37,0
8787,4646,31,1,1249.45,0
8788,4646,63,1,1816.16,226.71
8789,4647,1,2,1095.23,0
8790,4648,14,2,639.2,0
8791,4648,159,1,260.72,0
8792,4649,328,1,304.32,58.26
8793,4649,3,1,1571.85,0
8794,4650,293,2,317.57,133.25
8795,4651,296,1,208.21,0
8796,4652,150,1,185.88,0
8797,4653,415,1,90.51,0
8798,4654,499,1,39.54,0
8799,4655,129,1,92.71,0
8800,4655,11,1,1033.79,0
8801,4656,123,1,794.73,0
8802,4656,380,1,102.81,0
8803,4656,106,1,725.26,0
8804,4656,356,3,123.01,0
8805,4656,321,3,272.59,0
8806,4657,292,1,139.87,0
8807,4657,229,2,268.48,0
8808,4657,399,1,141.21,0
8809,4658,11,2,1033.79,0
8810,4659,480,1,11.41,0
8811,4659,450,1,441.52,0
8812,4659,265,1,135.28,15.69
8813,4659,363,1,115.97,0
8814,4660,439,1,155.19,0
8815,4660,189,2,169.58,75.15
8816,4660,192,1,230.05,0
8817,4660,244,1,123.31,0
8818,4661,366,2,95.35,0
8819,4662,84,2,647.24,0
8820,4662,448,1,245.22,0
8821,4663,360,1,44.47,6.18
8822,4664,133,3,169.32,0
8823,4665,222,1,275.2,0
8824,4666,478,1,42.16,3.48
8825,4666,228,2,35.81,16.04
8826,4666,209,1,242.28,0
8827,4666,456,1,58.38,0
8828,4667,454,1,334.32,0
8829,4668,110,1,1572.96,0
8830,4668,117,1,621.82,0
8831,4669,50,1,1386.47,125.15
8832,4669,381,1,136.31,28.76
8833,4670,361,2,15.82,0
8834,4670,432,1,454.79,0
8835,4671,112,2,63.57,0
8836,4672,493,1,31.21,0
8837,4672,449,1,263.64,0
8838,4673,316,1,32.42,7.08
8839,4674,121,3,1841.61,0
8840,4674,125,1,1681.86,0
8841,4675,282,1,768.06,0
8842,4675,83,2,977.22,0
8843,4675,314,1,518.79,0
8844,4676,180,1,254.39,0
8845,4677,151,1,62.44,0
8846,4678,475,3,138.13,32.4
8847,4678,343,1,526.54,0
8848,4678,277,1,625.21,0
8849,4678,460,1,129.49,0
8850,4679,21,1,1736.41,0
8851,4680,51,1,99.33,0
8852,4680,378,1,68.22,0
8853,4681,89,1,369.85,35.36
8854,4682,289,1,365.84,28.08
8855,4683,285,1,66.19,9.56
8856,4683,208,1,252.28,0
8857,4684,286,3,325.17,0
8858,4684,175,1,191.26,0
8859,4684,380,1,102.81,0
8860,4684,260,1,287.72,0
8861,4685,151,1,62.44,0
8862,4686,242,1,228.66,0
8863,4686,372,1,79.34,0
8864,4686,319,1,133.7,0
8865,4687,430,1,27.66,0
8866,4687,166,1,145.6,0
8867,4687,433,1,235.49,0
8868,4688,163,1,239.42,23.21
8869,4689,271,1,87.76,0
8870,4689,487,1,18.43,0
8871,4689,217,1,211.53,0
8872,4690,399,1,141.21,0
8873,4691,92,1,822.19,156.97
8874,4692,159,3,260.72,0
8875,4693,88,1,880.49,0
8876,4693,84,1,647.24,0
8877,4693,249,1,54.96,0
8878,4694,217,1,211.53,0
8879,4695,148,1,209.76,0
8880,4696,257,1,296.63,34.78
8881,4696,162,1,128.84,0
8882,4696,25,1,1522.32,0
8883,4696,39,1,766.19,0
8884,4696,103,1,712.19,0
8885,4697,339,1,132.5,0
8886,4698,471,1,405.74,0
8887,4698,267,1,253.08,0
8888,4699,235,1,279.61,0
8889,4699,297,1,64.19,0
8890,4700,62,1,1327.46,193.24
8891,4700,230,1,20.38,0
8892,4701,264,1,205.48,0
8893,4701,63,1,1816.16,450.43
8894,4701,184,1,80.08,0
8895,4702,334,1,456.02,0
8896,4702,481,1,24.36,0
8897,4702,63,1,1816.16,0
8898,4703,6,1,856.12,0
8899,4704,267,1,253.08,0
8900,4704,335,1,551.97,0
8901,4704,153,1,257.34,0
8902,4705,52,1,466.87,0
8903,4706,436,1,206.43,0
8904,4707,469,1,485.17,0
8905,4708,432,1,454.79,0
8906,4709,460,2,129.49,0
8907,4709,242,1,228.66,0
8908,4709,328,1,304.32,0
8909,4710,348,1,284.98,0
8910,4711,257,3,296.63,0
8911,4712,217,2,211.53,85.01
8912,4713,243,1,151.22,0
8913,4713,352,2,36.39,0
8914,4714,60,1,1748.28,0
8915,4715,10,1,305.83,0
8916,4715,417,1,104.67,0
8917,4716,488,1,16.58,0
8918,4717,154,1,282.09,0
8919,4717,164,1,220.77,0
8920,4717,169,2,77.99,0
8921,4717,360,1,44.47,2.52
8922,4718,41,1,562.73,0
8923,4719,370,1,81.22,0
8924,4720,365,1,62.79,9.77
8925,4721,468,1,253.54,0
8926,4722,12,2,1498.17,0
8927,4723,452,2,324.94,0
8928,4724,248,1,256.51,14.09
8929,4725,434,1,336.52,0
8930,4726,257,2,296.63,0
8931,4727,200,1,210.15,0
8932,4728,30,1,828.84,0
8933,4729,114,2,956.29,0
8934,4730,158,1,220.78,0
8935,4731,449,1,263.64,0
8936,4732,100,1,1776.9,0
8937,4732,159,1,260.72,37.24
8938,4732,174,1,118.79,29.6
8939,4733,134,2,106.1,0
8940,4734,294,1,476.28,0
8941,4734,221,1,136.79,0
8942,4734,491,2,27.15,0
8943,4734,203,1,237.23,0
8944,4734,388,2,102.8,0
8945,4735,462,3,237.04,172.74
8946,4736,370,1,81.22,0
8947,4737,86,2,542.52,0
8948,4737,179,1,200.25,0
8949,4738,91,1,1942.13,0
8950,4738,316,1,32.42,0
8951,4738,441,1,55.72,0
8952,4739,102,1,319.26,0
8953,4740,489,1,11.31,0
8954,4740,81,2,961.13,0
8955,4740,346,1,262.73,0
8956,4740,464,3,195.54,0
8957,4741,37,1,733.38,0
8958,4742,214,1,149.47,0
8959,4743,63,1,1816.16,0
8960,4744,57,1,1269.28,278.66
8961,4745,360,1,44.47,0
8962,4745,404,2,70.44,0
8963,4746,225,2,292.65,0
8964,4747,189,1,169.58,0
8965,4748,418,2,56.41,0
8966,4749,84,2,647.24,64.97
8967,4750,446,1,227.83,33.02
8968,4751,288,1,116.31,0
8969,4751,235,2,279.61,0
8970,4752,28,1,374.08,0
8971,4752,53,2,399.06,0
8972,4753,261,1,50.86,0
8973,4753,273,1,136.56,0
8974,4753,209,1,242.28,0
8975,4754,200,1,210.15,0
8976,4755,293,1,317.57,0
8977,4755,166,2,145.6,0
8978,4756,178,1,112.57,0
8979,4757,195,1,193.39,0
8980,4758,239,1,142.34,0
8981,4758,353,1,23.58,0
8982,4759,61,2,1293.08,0
8983,4760,138,3,228.99,0
8984,4761,410,1,39.89,0
8985,4761,474,1,291.36,0
8986,4762,165,2,241.73,0
8987,4762,297,1,64.19,0
8988,4763,230,3,20.38,0
8989,4763,126,1,298.55,0
8990,4764,317,1,610.28,0
8991,4765,276,1,330.1,0
8992,4765,363,1,115.97,14.53
8993,4765,485,1,42.61,0
8994,4765,32,1,1070.34,95.06
8995,4766,488,3,16.58,8.09
8996,4767,87,1,128.25,0
8997,4767,92,1,822.19,0
8998,4767,59,1,124.48,0
8999,4768,9,1,581.29,0
9000,4768,311,1,607.59,0
9001,4768,365,1,62.79,12.95
9002,4768,172,2,188.12,30.27
9003,4769,303,2,111.63,0
9004,4769,9,1,581.29,0
9005,4769,445,1,460.64,0
9006,4770,422,1,26.58,0
9007,4771,400,1,72.95,0
9008,4771,351,1,13.87,0
9009,4771,101,1,1027.84,0
9010,4771,37,1,733.38,0
9011,4771,147,1,15.95,0
9012,4772,401,1,58.32,0
9013,4773,493,2,31.21,0
9014,4774,419,2,144.11,0
9015,4775,469,1,485.17,32.37
9016,4776,479,1,29.46,0
9017,4776,97,1,805.77,0
9018,4776,355,1,124.01,0
9019,4777,199,1,75.77,0
9020,4778,482,1,43.61,0
9021,4778,401,1,58.32,0
9022,4778,295,1,427.81,0
9023,4778,304,2,655.92,0
9024,4779,249,1,54.96,0
9025,4779,93,1,637.5,0
9026,4779,109,1,878.71,0
9027,4779,156,2,297.07,0
9028,4779,435,1,372.63,0
9029,4780,332,1,382.92,0
9030,4780,65,1,426.23,0
9031,4781,453,2,124.76,0
9032,4781,450,1,441.52,0
9033,4782,211,1,237.65,33.58
9034,4783,91,1,1942.13,0
9035,4784,410,1,39.89,4.14
9036,4784,100,1,1776.9,0
9037,4784,204,1,120.68,0
9038,4784,61,1,1293.08,0
9039,4785,241,1,61.42,0
9040,4785,87,1,128.25,29.57
9041,4786,430,1,27.66,0
9042,4786,448,1,245.22,0
9043,4786,171,1,206.88,0
9044,4786,429,2,481.56,0
9045,4786,135,1,166.69,0
9046,4787,220,1,187.03,0
9047,4787,167,1,99.16,0
9048,4787,46,1,639.99,0
9049,4788,462,1,237.04,0
9050,4788,133,1,169.32,0
9051,4789,69,1,221.92,0
9052,4789,266,1,241.35,0
9053,4790,20,1,1628.88,85.22
9054,4790,340,1,777.29,0
9055,4790,495,2,35.03,0
9056,4791,279,2,561.08,0
9057,4791,89,1,369.85,0
9058,4792,37,1,733.38,0
9059,4792,197,2,33.68,0
9060,4792,35,1,658.09,0
9061,4793,480,1,11.41,0
9062,4794,148,1,209.76,29.81
9063,4794,156,1,297.07,0
9064,4794,499,1,39.54,0
9065,4795,6,1,856.12,0
9066,4796,63,1,1816.16,0
9067,4797,430,1,27.66,3.47
9068,4798,30,2,828.84,103.41
9069,4799,381,2,136.31,59.37
9070,4800,148,1,209.76,47.27
9071,4800,490,3,31.32,0
9072,4800,151,1,62.44,0
9073,4800,178,1,112.57,0
9074,4800,53,1,399.06,53.69
9075,4801,127,1,178.4,0
9076,4801,408,1,44.44,0
9077,4802,396,1,30.09,0
9078,4802,102,1,319.26,0
9079,4803,382,1,142.09,0
9080,4804,332,2,382.92,0
9081,4805,38,1,1859.37,0
9082,4805,98,1,1801.14,0
9083,4805,48,1,1084.84,0
9084,4806,142,1,261.49,0
9085,4806,479,1,29.46,0
9086,4807,256,1,60.08,0
9087,4807,161,1,152.03,0
9088,4807,35,1,658.09,0
9089,4808,35,1,658.09,0
9090,4808,160,1,219.0,0
9091,4808,483,1,21.74,0
9092,4808,140,1,297.06,0
9093,4808,253,1,102.23,0
9094,4809,440,1,433.51,0
9095,4809,233,2,235.3,0
9096,4810,494,3,34.41,0
9097,4810,186,1,32.35,0
9098,4810,70,1,1202.74,0
9099,4811,143,2,115.33,0
9100,4811,173,1,257.51,0
9101,4812,114,1,956.29,0
9102,4812,328,1,304.32,0
9103,4813,136,2,203.3,77.88
9104,4814,289,1,365.84,78.03
9105,4815,297,1,64.19,10.19
9106,4816,388,2,102.8,0
9107,4817,490,3,31.32,13.96
9108,4818,260,1,287.72,26.81
9109,4819,234,2,237.15,0
9110,4820,97,1,805.77,0
9111,4820,245,1,284.53,0
9112,4820,279,1,561.08,30.86
9113,4821,327,1,571.26,0
9114,4821,190,1,180.79,0
9115,4821,110,1,1572.96,0
9116,4821,56,1,1312.08,0
9117,4822,93,1,637.5,0
9118,4822,276,1,330.1,0
9119,4822,326,1,681.37,0
9120,4822,152,1,226.75,0
9121,4823,62,1,1327.46,0
9122,4823,290,1,426.08,0
9123,4823,138,1,228.99,0
9124,4824,264,1,205.48,0
9125,4825,108,1,997.97,0
9126,4825,258,2,53.31,0
9127,4826,365,1,62.79,0
9128,4827,344,2,757.99,0
9129,4827,461,1,442.39,0
9130,4828,121,1,1841.61,0
9131,4829,326,1,681.37,0
9132,4830,126,1,298.55,67.85
9133,4831,434,2,336.52,0
9134,4831,440,1,433.51,0
9135,4832,429,1,481.56,0
9136,4832,328,2,304.32,0
9137,4833,259,1,148.8,0
9138,4833,29,1,1015.61,0
9139,4833,431,1,112.17,21.36
9140,4833,91,1,1942.13,460.73
9141,4834,459,1,197.81,0
9142,4834,153,1,257.34,0
9143,4835,452,1,324.94,43.3
9144,4836,148,1,209.76,0
9145,4836,381,1,136.31,0
9146,4836,4,1,1061.37,0
9147,4837,231,1,181.55,0
9148,4838,347,1,163.96,0
9149,4839,72,1,1507.45,0
9150,4840,7,1,1522.49,0
9151,4841,382,1,142.09,0
9152,4841,188,1,70.98,0
9153,4842,359,1,119.77,22.17
9154,4843,498,1,39.7,0
9155,4844,147,1,15.95,0
9156,4845,29,1,1015.61,0
9157,4846,210,1,84.29,0
9158,4847,205,1,102.78,0
9159,4847,104,2,804.29,0
9160,4848,124,1,873.93,0
9161,4848,475,1,138.13,0
9162,4848,109,1,878.71,0
9163,4849,253,2,102.23,39.86
9164,4850,346,1,262.73,0
9165,4850,122,2,129.25,56.9
9166,4850,261,1,50.86,6.87
9167,4851,135,1,166.69,0
9168,4851,471,1,405.74,0
9169,4852,266,1,241.35,0
9170,4853,391,1,31.43,0
9171,4854,177,1,263.17,0
9172,4855,370,1,81.22,0
9173,4855,472,3,182.52,52.75
9174,4856,282,2,768.06,0
9175,4857,471,1,405.74,0
9176,4857,58,1,1006.09,0
9177,4857,180,1,254.39,0
9178,4858,193,1,159.58,0
9179,4859,372,1,79.34,19.27
9180,4859,127,1,178.4,0
9181,4859,292,2,139.87,0
9182,4859,441,1,55.72,0
9183,4859,156,1,297.07,0
9184,4860,494,1,34.41,0
9185,4861,476,2,41.05,7.4
9186,4862,271,2,87.76,10.51
9187,4863,283,3,717.12,0
9188,4864,331,1,101.75,0
9189,4864,238,2,141.53,0
9190,4865,69,1,221.92,0
9191,4865,339,3,132.5,91.15
9192,4866,294,1,476.28,0
9193,4867,474,1,291.36,0
9194,4868,122,1,129.25,0
9195,4868,166,1,145.6,35.18
9196,4868,187,1,43.01,5.59
9197,4868,190,1,180.79,0
9198,4869,494,1,34.41,7.19
9199,4870,312,1,294.41,0
9200,4871,309,1,631.29,0
9201,4872,197,1,33.68,6.13
9202,4873,95,1,360.69,0
9203,4873,53,1,399.06,36.53
9204,4873,168,1,184.41,0
9205,4874,482,1,43.61,6.92
9206,4874,339,2,132.5,0
9207,4874,187,2,43.01,9.89
9208,4874,8,1,356.04,0
9209,4875,331,1,101.75,0
9210,4875,101,1,1027.84,0
9211,4875,132,1,222.53,0
9212,4876,127,1,178.4,13.74
9213,4876,355,3,124.01,0
9214,4876,9,1,581.29,58.74
9215,4876,112,1,63.57,0
9216,4877,263,1,79.47,15.77
9217,4877,53,2,399.06,0
9218,4878,157,1,244.05,0
9219,4879,263,1,79.47,0
9220,4879,153,1,257.34,0
9221,4879,113,2,1054.05,188.8
9222,4880,216,1,139.9,13.8
9223,4881,396,1,30.09,0
9224,4881,246,1,299.92,0
9225,4882,433,1,235.49,0
9226,4883,121,1,1841.61,419.54
9227,4884,310,1,183.32,30.7
9228,4885,435,1,372.63,76.64
9229,4885,360,1,44.47,0
9230,4886,380,1,102.81,0
9231,4887,83,2,977.22,316.93
9232,4888,66,1,914.63,0
9233,4889,319,1,133.7,0
9234,4889,170,1,284.27,0
9235,4889,193,1,159.58,0
9236,4889,1,1,1095.23,0
9237,4890,167,1,99.16,0
9238,4890,183,1,142.29,0
9239,4891,145,1,158.16,0
9240,4891,155,1,269.92,0
9241,4892,492,1,32.63,0
9242,4892,251,2,134.48,0
9243,4893,133,2,169.32,26.84
9244,4893,282,1,768.06,0
9245,4893,281,1,441.84,0
9246,4893,46,2,639.99,143.18
9247,4893,119,1,391.71,0
9248,4894,364,2,116.89,0
9249,4895,358,2,149.63,0
9250,4895,322,1,540.67,0
9251,4895,273,1,136.56,24.82
9252,4896,47,1,1559.14,0
9253,4897,471,1,405.74,90.87
9254,4898,372,1,79.34,0
9255,4898,342,1,591.39,0
9256,4899,211,1,237.65,0
9257,4899,295,1,427.81,0
9258,4899,277,1,625.21,0
9259,4900,490,1,31.32,5.73
9260,4900,220,1,187.03,39.69
9261,4900,171,1,206.88,0
9262,4901,234,1,237.15,0
9263,4901,476,1,41.05,0
9264,4902,29,1,1015.61,0
9265,4903,380,1,102.81,0
9266,4904,468,2,253.54,68.86
9267,4904,230,1,20.38,4.13
9268,4905,413,2,35.24,0
9269,4905,322,1,540.67,0
9270,4906,352,2,36.39,0
9271,4907,211,3,237.65,144.86
9272,4908,380,1,102.81,0
9273,4908,396,1,30.09,0
9274,4909,166,1,145.6,0
9275,4910,329,1,80.09,0
9276,4911,68,1,1143.09,0
9277,4912,276,2,330.1,0
9278,4913,266,1,241.35,0
9279,4914,69,1,221.92,0
9280,4914,24,1,676.81,0
9281,4915,165,1,241.73,0
9282,4915,364,1,116.89,0
9283,4915,316,1,32.42,0
9284,4915,210,2,84.29,12.78
9285,4915,93,1,637.5,116.07
9286,4916,491,1,27.15,0
9287,4916,398,1,116.7,0
9288,4916,176,1,164.15,0
9289,4917,65,1,426.23,0
9290,4917,19,1,771.15,129.89
9291,4917,179,2,200.25,0
9292,4918,146,1,96.59,0
9293,4919,373,1,38.84,0
9294,4920,330,2,95.36,16.14
9295,4920,24,1,676.81,96.04
9296,4920,121,1,1841.61,0
9297,4921,187,1,43.01,0
9298,4922,88,2,880.49,0
9299,4923,139,1,192.92,38.87
9300,4923,101,1,1027.84,0
9301,4923,47,2,1559.14,769.83
9302,4924,47,1,1559.14,0
9303,4924,189,1,169.58,0
9304,4925,166,1,145.6,0
9305,4926,324,1,251.5,0
9306,4926,338,1,439.95,0
9307,4926,370,1,81.22,0
9308,4927,120,2,890.65,0
9309,4927,180,1,254.39,0
9310,4928,164,2,220.77,0
9311,4928,159,2,260.72,0
9312,4928,246,1,299.92,0
9313,4929,21,1,1736.41,0
9314,4930,83,1,977.22,0
9315,4930,316,2,32.42,0
9316,4931,432,1,454.79,110.26
9317,4932,213,1,197.29,0
9318,4933,136,1,203.3,0
9319,4934,339,1,132.5,12.67
9320,4935,246,1,299.92,0
9321,4936,111,1,1581.71,0
9322,4937,344,1,757.99,0
9323,4938,439,1,155.19,26.39
9324,4938,116,1,1366.24,0
9325,4938,285,1,66.19,0
9326,4939,463,3,439.21,0
9327,4939,493,1,31.21,0
9328,4940,6,1,856.12,0
9329,4941,80,2,1847.74,811.06
9330,4941,471,1,405.74,0
9331,4942,239,1,142.34,0
9332,4942,355,1,124.01,19.68
9333,4942,20,2,1628.88,0
9334,4942,171,1,206.88,35.86
9335,4942,314,1,518.79,0
9336,4943,468,2,253.54,0
9337,4944,309,1,631.29,0
9338,4944,255,1,275.37,0
9339,4945,159,1,260.72,0
9340,4946,384,1,65.29,0
9341,4947,452,1,324.94,0
9342,4947,153,1,257.34,31.06
9343,4947,332,1,382.92,0
9344,4948,278,1,459.05,0
9345,4949,33,1,970.61,0
9346,4949,377,3,38.68,0
9347,4949,227,1,248.06,38.29
9348,4949,485,3,42.61,0
9349,4950,182,1,92.37,0
9350,4951,304,1,655.92,132.47
9351,4951,98,1,1801.14,0
9352,4951,388,1,102.8,0
9353,4952,161,2,152.03,0
9354,4952,373,1,38.84,0
9355,4953,255,2,275.37,0
9356,4953,365,1,62.79,0
9357,4953,160,1,219.0,0
9358,4954,448,1,245.22,0
9359,4954,378,1,68.22,4.08
9360,4955,235,1,279.61,0
9361,4956,438,1,83.52,0
9362,4957,268,1,152.9,0
9363,4958,87,1,128.25,0
9364,4959,192,1,230.05,46.43
9365,4959,406,3,68.96,0
