response_id,campaign_id,customer_id,response_date,action_taken
2353,8,42,2024-06-19 01:17:09,Opened
2354,8,2878,2024-06-28 15:55:55,Opened
2355,8,290,2024-06-14 22:39:01,Clicked
2356,8,701,2024-06-20 15:58:48,Purchased
2357,8,143,2024-06-24 18:09:32,Opened
2358,8,1661,2024-06-14 22:12:50,Opened
2359,8,172,2024-07-04 21:55:06,Opened
2360,8,2247,2024-06-26 23:58:58,Opened
2361,8,2758,2024-06-10 20:12:41,Purchased
2362,8,1255,2024-06-27 04:46:56,Ignored
2363,8,2524,2024-06-07 05:40:06,Clicked
2364,8,1240,2024-06-11 10:35:12,Opened
2365,8,235,2024-06-21 22:27:01,Opened
2366,8,1990,2024-06-23 10:59:19,Opened
2367,8,1949,2024-06-25 04:14:49,Ignored
2368,8,2721,2024-06-23 04:47:20,Opened
2369,8,659,2024-06-12 21:40:55,Clicked
2370,8,2849,2024-06-03 11:40:23,Clicked
2371,8,45,2024-07-06 01:35:27,Opened
2372,8,2323,2024-06-07 04:46:37,Clicked
2373,8,275,2024-06-19 04:59:41,Opened
2374,8,743,2024-07-03 03:07:52,Purchased
2375,8,217,2024-06-06 23:40:51,Ignored
2376,8,199,2024-06-11 13:50:18,Ignored
2377,8,1552,2024-06-21 23:51:48,Opened
2378,8,279,2024-06-19 14:08:40,Clicked
2379,8,2693,2024-07-04 03:35:51,Opened
2380,8,2921,2024-06-16 17:00:25,Clicked
2381,8,1819,2024-06-22 11:19:41,Purchased
2382,8,1431,2024-07-05 17:51:59,Opened
2383,8,742,2024-06-23 03:33:09,Purchased
2384,8,469,2024-06-15 11:05:52,Purchased
2385,8,47,2024-07-03 03:40:26,Opened
2386,8,1967,2024-06-25 09:48:59,Purchased
2387,8,2612,2024-06-03 17:42:19,Ignored
2388,8,2173,2024-06-26 10:28:53,Opened
2389,8,1873,2024-06-26 08:06:34,Clicked
2390,8,1411,2024-07-06 19:54:11,Opened
2391,8,1664,2024-07-04 23:47:00,Clicked
2392,8,955,2024-07-01 18:47:40,Ignored
2393,8,1501,2024-06-08 15:08:54,Ignored
2394,8,441,2024-06-24 19:04:41,Opened
2395,8,651,2024-06-09 13:37:56,Opened
2396,8,2355,2024-06-30 14:49:43,Opened
2397,8,1515,2024-06-21 13:08:09,Opened
2398,8,2735,2024-06-20 05:44:28,Purchased
2399,8,2204,2024-06-14 23:46:29,Ignored
2400,8,1971,2024-07-02 22:59:41,Clicked
2401,8,1601,2024-07-01 23:00:22,Opened
2402,8,683,2024-07-03 01:48:07,Opened
2403,8,2438,2024-06-08 01:38:13,Clicked
2404,8,274,2024-07-05 15:35:10,Clicked
2405,8,2823,2024-07-01 18:14:25,Opened
2406,8,1022,2024-06-08 14:35:06,Purchased
2407,8,2131,2024-07-08 02:18:56,Ignored
2408,8,161,2024-06-23 11:50:30,Opened
2409,8,618,2024-07-07 06:44:20,Opened
2410,8,2946,2024-07-07 00:48:10,Opened
2411,8,2448,2024-06-25 23:37:05,Clicked
2412,8,2141,2024-07-04 13:57:56,Opened
2413,8,2788,2024-06-27 12:19:38,Opened
2414,8,2431,2024-06-18 06:12:45,Clicked
2415,8,2584,2024-06-18 00:31:19,Clicked
2416,8,108,2024-06-22 05:36:12,Ignored
2417,8,2921,2024-06-09 15:26:28,Purchased
2418,8,1732,2024-06-24 17:00:44,Opened
2419,8,1542,2024-07-05 16:59:33,Opened
2420,8,1787,2024-06-12 04:14:01,Purchased
2421,8,652,2024-07-01 15:26:45,Ignored
2422,8,504,2024-06-17 01:58:20,Clicked
2423,8,42,2024-06-25 00:14:33,Purchased
2424,8,927,2024-06-21 08:32:59,Opened
2425,8,2096,2024-06-06 13:55:38,Clicked
2426,8,394,2024-06-26 16:31:02,Ignored
2427,8,2482,2024-07-06 01:41:31,Opened
2428,8,821,2024-06-08 04:15:57,Ignored
2429,8,2840,2024-06-20 19:39:20,Ignored
2430,8,309,2024-06-14 07:13:16,Opened
2431,8,2127,2024-06-27 20:30:13,Clicked
2432,9,1936,2023-02-17 08:18:51,Opened
2433,9,1796,2023-02-17 11:25:07,Clicked
2434,9,1724,2023-01-25 12:36:24,Purchased
2435,9,2895,2023-02-27 06:56:57,Opened
2436,9,2218,2023-01-21 20:30:48,Opened
2437,9,2576,2023-01-26 21:34:53,Ignored
2438,9,2733,2023-02-18 12:38:58,Opened
2439,9,18,2023-01-14 17:29:32,Purchased
2440,9,2279,2023-02-14 12:46:48,Purchased
2441,9,633,2023-01-20 06:00:58,Opened
2442,9,1259,2023-02-04 00:01:19,Ignored
2443,9,2490,2023-01-25 23:06:19,Opened
2444,9,464,2023-02-04 19:12:31,Ignored
2445,9,2619,2023-01-24 20:58:51,Clicked
2446,9,2527,2023-02-05 02:55:14,Opened
2447,9,23,2023-02-12 03:44:43,Purchased
2448,9,2141,2023-02-27 09:00:37,Purchased
2449,9,2560,2023-01-19 06:26:08,Opened
2450,9,655,2023-02-07 11:44:12,Opened
2451,9,1598,2023-03-05 21:28:08,Clicked
2452,9,1535,2023-02-24 00:38:38,Ignored
2453,9,2875,2023-03-05 04:56:43,Clicked
2454,9,2188,2023-02-13 13:23:02,Opened
2455,9,1802,2023-02-03 07:28:33,Clicked
2456,9,2313,2023-03-03 10:05:07,Clicked
2457,9,1009,2023-01-23 12:48:17,Opened
2458,9,2289,2023-01-20 18:44:52,Ignored
2459,9,115,2023-02-05 19:44:54,Opened
2460,9,879,2023-02-28 15:49:09,Ignored
2461,9,2390,2023-02-03 14:22:24,Clicked
2462,9,2564,2023-02-01 20:55:58,Clicked
2463,9,522,2023-01-29 10:06:28,Opened
2464,9,867,2023-03-02 23:21:15,Opened
2465,9,335,2023-02-23 00:31:42,Opened
2466,9,1263,2023-01-25 10:18:28,Opened
2467,9,2713,2023-01-29 10:23:35,Opened
2468,9,1188,2023-02-13 09:48:00,Purchased
2469,9,2031,2023-02-12 13:17:18,Opened
2470,9,1838,2023-02-24 10:11:02,Opened
2471,9,274,2023-02-07 04:42:16,Opened
2472,9,1891,2023-02-05 22:13:50,Opened
2473,9,777,2023-02-28 10:38:04,Opened
2474,9,143,2023-03-05 20:15:55,Clicked
2475,9,478,2023-01-20 04:16:25,Opened
2476,9,2604,2023-01-17 12:00:28,Opened
2477,9,704,2023-01-27 08:38:43,Purchased
2478,9,151,2023-02-01 08:59:12,Opened
2479,9,1804,2023-01-21 17:00:53,Purchased
2480,9,2196,2023-02-16 21:47:15,Clicked
2481,9,2579,2023-02-03 17:05:22,Clicked
2482,9,800,2023-01-30 23:00:04,Purchased
2483,9,1616,2023-02-24 14:09:12,Ignored
2484,9,2529,2023-01-13 10:53:10,Opened
2485,9,1773,2023-01-22 09:03:20,Purchased
2486,9,1301,2023-01-26 06:59:36,Clicked
2487,9,2651,2023-01-27 10:38:27,Purchased
2488,9,845,2023-02-03 03:19:01,Purchased
2489,9,2110,2023-01-23 08:49:04,Ignored
2490,9,2492,2023-02-13 11:04:04,Opened
2491,9,2403,2023-02-06 21:05:44,Opened
2492,9,1184,2023-01-26 22:11:12,Clicked
2493,9,820,2023-01-22 16:30:47,Clicked
2494,9,1279,2023-01-24 12:59:44,Opened
2495,9,319,2023-02-02 04:01:14,Purchased
2496,9,2047,2023-02-02 23:41:09,Opened
2497,9,2271,2023-02-17 12:10:52,Clicked
2498,9,1830,2023-02-03 01:26:29,Opened
2499,9,441,2023-01-25 21:43:07,Opened
2500,9,2802,2023-02-08 19:45:31,Purchased
2501,9,1306,2023-02-15 01:31:38,Opened
2502,9,2670,2023-02-18 00:47:32,Opened
2503,9,2814,2023-02-27 22:13:47,Purchased
2504,9,887,2023-02-01 23:20:30,Ignored
2505,9,826,2023-01-15 15:04:31,Opened
2506,9,166,2023-01-24 01:16:24,Ignored
2507,9,1811,2023-02-26 18:02:39,Opened
2508,9,2982,2023-01-16 10:56:56,Opened
2509,9,582,2023-01-28 15:26:42,Ignored
2510,9,1139,2023-03-05 05:52:41,Purchased
2511,9,1564,2023-02-14 08:46:22,Clicked
2512,9,1329,2023-03-01 10:40:55,Ignored
2513,9,2809,2023-03-02 18:27:58,Opened
2514,9,1207,2023-03-03 13:49:54,Ignored
2515,9,158,2023-01-22 20:26:44,Opened
2516,9,424,2023-02-11 11:16:18,Ignored
2517,9,2792,2023-01-17 12:55:54,Opened
2518,9,2661,2023-02-05 13:57:02,Clicked
2519,9,517,2023-01-15 09:43:03,Opened
2520,9,1201,2023-02-14 06:16:17,Clicked
2521,9,2172,2023-01-15 16:06:45,Purchased
2522,9,2056,2023-02-27 18:26:29,Ignored
2523,9,280,2023-02-13 00:12:40,Clicked
2524,9,2784,2023-01-23 14:00:02,Purchased
2525,9,683,2023-03-05 16:44:26,Purchased
2526,9,2622,2023-01-13 06:03:13,Opened
2527,9,2160,2023-01-26 22:09:53,Ignored
2528,9,2101,2023-03-02 11:20:28,Purchased
2529,9,2713,2023-02-19 05:40:01,Opened
2530,9,2962,2023-01-24 02:59:33,Purchased
2531,9,949,2023-01-24 01:19:36,Clicked
2532,9,1194,2023-01-25 07:58:02,Purchased
2533,9,769,2023-01-27 09:44:56,Clicked
2534,9,1149,2023-02-21 19:55:35,Opened
2535,9,305,2023-01-29 09:48:06,Clicked
2536,9,2220,2023-01-19 23:29:20,Opened
2537,9,44,2023-01-25 20:51:15,Purchased
2538,9,1553,2023-01-29 16:07:16,Opened
2539,9,233,2023-02-08 12:35:42,Clicked
2540,9,1616,2023-02-23 09:59:50,Opened
2541,9,1716,2023-01-24 18:11:59,Clicked
2542,9,1483,2023-02-16 13:08:24,Ignored
2543,9,2783,2023-02-03 07:25:33,Clicked
2544,9,2108,2023-02-22 01:00:43,Opened
2545,9,1541,2023-01-22 14:28:52,Opened
2546,9,2082,2023-01-25 02:35:52,Clicked
2547,9,1013,2023-03-03 02:20:29,Purchased
2548,9,2437,2023-01-14 13:51:50,Clicked
2549,9,325,2023-01-17 19:56:05,Opened
2550,9,2197,2023-02-18 09:16:01,Opened
2551,9,751,2023-01-21 05:50:40,Purchased
2552,9,2203,2023-01-28 03:45:12,Purchased
2553,9,2710,2023-02-27 17:09:32,Opened
2554,9,1601,2023-02-04 03:49:28,Clicked
2555,9,2012,2023-02-22 20:13:36,Opened
2556,9,1576,2023-01-29 11:26:48,Clicked
2557,9,1623,2023-02-11 20:03:47,Opened
2558,9,1305,2023-01-21 23:58:52,Opened
2559,9,1133,2023-02-26 08:28:05,Opened
2560,9,2351,2023-02-14 04:45:55,Ignored
2561,9,1761,2023-02-27 23:03:07,Clicked
2562,9,1959,2023-02-16 15:29:05,Opened
2563,9,2066,2023-01-28 19:16:49,Opened
2564,9,2594,2023-01-25 09:10:09,Purchased
2565,9,1194,2023-02-25 19:17:22,Ignored
2566,9,366,2023-01-19 12:54:34,Clicked
2567,9,1883,2023-01-20 20:16:55,Ignored
2568,9,1689,2023-02-06 11:14:16,Opened
2569,9,1843,2023-02-17 17:29:01,Clicked
2570,9,419,2023-01-24 20:11:11,Clicked
2571,9,933,2023-01-15 16:00:27,Opened
2572,9,1972,2023-02-04 09:33:00,Opened
2573,9,2205,2023-02-03 21:52:21,Ignored
2574,9,180,2023-02-11 02:50:33,Clicked
2575,9,2994,2023-03-04 00:21:54,Opened
2576,9,1894,2023-01-17 14:00:54,Opened
2577,9,792,2023-02-19 07:54:55,Purchased
2578,9,315,2023-01-21 18:34:50,Opened
2579,9,2970,2023-01-14 03:40:47,Opened
2580,9,1404,2023-01-27 23:33:22,Clicked
2581,9,298,2023-02-18 12:24:08,Opened
2582,9,1290,2023-02-04 11:34:06,Opened
2583,9,1630,2023-01-25 08:17:37,Clicked
2584,9,442,2023-01-16 17:02:31,Opened
2585,9,471,2023-02-06 00:51:01,Purchased
2586,9,549,2023-02-26 23:36:44,Clicked
2587,9,1322,2023-01-14 09:05:02,Clicked
2588,9,1139,2023-02-01 02:12:35,Opened
2589,9,2326,2023-01-26 23:04:03,Clicked
2590,9,2172,2023-03-02 10:06:55,Opened
2591,9,1165,2023-02-06 23:10:51,Opened
2592,9,1254,2023-02-14 17:19:19,Ignored
2593,9,680,2023-02-02 19:57:30,Opened
2594,9,981,2023-01-23 16:29:22,Ignored
2595,9,2354,2023-02-01 23:29:17,Opened
2596,9,2357,2023-02-08 01:53:10,Purchased
2597,9,96,2023-02-12 00:42:27,Opened
2598,9,2857,2023-01-20 12:46:17,Clicked
2599,9,1060,2023-02-19 07:49:18,Opened
2600,9,2987,2023-02-28 03:33:04,Opened
2601,9,2744,2023-02-27 10:05:07,Opened
2602,9,34,2023-02-07 08:52:30,Opened
2603,9,1334,2023-01-17 13:50:02,Opened
2604,9,245,2023-01-18 10:37:22,Opened
2605,9,2376,2023-01-14 19:31:40,Clicked
2606,9,1372,2023-02-11 06:15:03,Opened
2607,9,1482,2023-02-17 01:26:13,Clicked
2608,9,2762,2023-02-19 19:22:16,Purchased
2609,9,2348,2023-02-07 20:59:49,Opened
2610,9,672,2023-01-16 14:03:00,Opened
2611,9,211,2023-02-24 05:13:31,Purchased
2612,9,43,2023-01-17 01:33:01,Opened
2613,9,1156,2023-01-30 01:21:41,Purchased
2614,9,1616,2023-01-30 02:42:53,Opened
2615,9,605,2023-02-22 05:41:35,Ignored
2616,9,2129,2023-02-06 04:14:14,Opened
2617,9,2428,2023-01-21 19:11:27,Opened
2618,9,2630,2023-01-16 01:15:35,Clicked
2619,9,1176,2023-02-10 08:03:46,Opened
2620,9,1374,2023-02-04 22:36:18,Opened
2621,9,2950,2023-02-12 22:01:52,Clicked
2622,9,1435,2023-01-31 11:30:41,Purchased
2623,9,1073,2023-01-16 20:31:58,Purchased
2624,9,2156,2023-01-20 12:08:17,Clicked
2625,9,491,2023-02-14 20:11:52,Opened
2626,9,230,2023-02-13 02:06:21,Clicked
2627,9,2413,2023-02-19 00:53:31,Clicked
2628,9,2152,2023-02-06 02:09:49,Opened
2629,9,811,2023-01-22 20:21:09,Ignored
2630,9,1980,2023-01-27 08:05:30,Clicked
2631,9,2455,2023-02-05 10:38:31,Purchased
2632,9,1527,2023-02-16 10:06:20,Opened
2633,9,224,2023-02-08 07:40:50,Clicked
2634,9,674,2023-01-15 12:24:39,Ignored
2635,9,2690,2023-01-24 18:27:58,Opened
2636,9,520,2023-01-21 06:33:48,Clicked
2637,9,746,2023-03-03 04:10:26,Opened
2638,9,2174,2023-02-11 12:20:17,Clicked
2639,9,219,2023-03-04 17:24:01,Opened
2640,9,2781,2023-01-27 15:44:47,Opened
2641,9,933,2023-02-22 05:40:59,Ignored
2642,9,9,2023-01-15 04:20:03,Opened
2643,9,611,2023-02-14 12:56:56,Ignored
2644,9,871,2023-03-01 16:32:26,Opened
2645,9,1631,2023-03-02 02:54:21,Opened
2646,9,2503,2023-01-24 09:47:43,Opened
2647,9,1894,2023-02-13 03:21:22,Opened
2648,9,2495,2023-01-18 17:15:12,Purchased
2649,9,1742,2023-01-16 13:44:47,Ignored
2650,9,238,2023-02-17 10:26:30,Purchased
2651,9,2277,2023-01-17 03:19:54,Opened
2652,9,1501,2023-02-09 08:48:51,Opened
2653,9,2582,2023-02-04 00:29:53,Opened
2654,9,918,2023-02-18 07:04:27,Opened
2655,9,520,2023-02-06 22:14:45,Clicked
2656,9,1563,2023-02-06 06:53:22,Opened
2657,9,2113,2023-02-21 19:25:11,Opened
2658,9,2909,2023-02-08 12:07:12,Clicked
2659,9,952,2023-03-04 20:38:58,Opened
2660,9,2400,2023-01-24 22:51:38,Opened
2661,9,1814,2023-02-06 02:25:44,Ignored
2662,9,1916,2023-02-01 02:31:28,Clicked
2663,9,1118,2023-01-14 04:28:39,Opened
2664,9,1599,2023-02-26 13:17:13,Ignored
2665,9,1407,2023-01-30 03:13:42,Ignored
2666,9,611,2023-01-19 03:05:05,Opened
2667,9,1656,2023-02-19 13:30:21,Ignored
2668,9,2403,2023-02-25 04:47:04,Purchased
2669,9,1208,2023-01-23 04:34:39,Opened
2670,9,2156,2023-02-21 19:36:44,Ignored
2671,9,648,2023-02-04 22:26:42,Purchased
2672,9,413,2023-02-04 16:22:43,Ignored
2673,9,2916,2023-02-27 15:53:56,Ignored
2674,9,2620,2023-01-27 08:49:25,Clicked
2675,9,582,2023-01-24 19:15:57,Clicked
2676,9,435,2023-02-22 14:35:43,Opened
2677,9,797,2023-02-17 05:23:04,Opened
2678,9,2829,2023-03-03 02:28:34,Opened
2679,9,2099,2023-02-08 16:52:57,Clicked
2680,9,716,2023-01-13 02:13:19,Ignored
2681,9,2556,2023-02-18 11:42:14,Opened
2682,9,501,2023-02-03 23:34:55,Purchased
2683,9,518,2023-02-25 01:43:36,Purchased
2684,9,1757,2023-02-22 10:54:58,Ignored
2685,9,2797,2023-01-19 06:19:07,Opened
2686,9,319,2023-03-03 21:50:51,Ignored
2687,9,2300,2023-03-04 05:37:50,Ignored
2688,9,1615,2023-03-05 00:30:57,Ignored
2689,9,695,2023-02-22 05:53:34,Clicked
2690,9,168,2023-01-28 11:38:27,Clicked
2691,9,951,2023-02-04 05:42:46,Clicked
2692,9,1878,2023-01-17 13:33:52,Opened
2693,9,577,2023-02-11 00:26:01,Opened
2694,9,1404,2023-02-11 20:05:11,Purchased
2695,9,2510,2023-01-26 06:10:34,Ignored
2696,9,2102,2023-01-17 22:14:25,Opened
2697,9,2893,2023-03-02 22:02:13,Opened
2698,9,2642,2023-01-25 13:09:03,Opened
2699,9,591,2023-01-31 02:16:29,Opened
2700,9,2815,2023-01-21 10:23:16,Opened
2701,9,2526,2023-02-11 02:04:48,Clicked
2702,9,2420,2023-01-20 19:55:21,Opened
2703,9,931,2023-02-03 16:33:39,Clicked
2704,9,2618,2023-01-18 10:11:42,Opened
2705,9,2499,2023-02-22 05:37:29,Ignored
2706,9,1901,2023-02-11 21:31:03,Clicked
2707,9,2307,2023-01-19 20:43:45,Opened
2708,9,266,2023-01-20 02:21:37,Opened
2709,9,691,2023-03-05 22:29:24,Opened
2710,9,763,2023-01-24 04:55:14,Opened
2711,9,2043,2023-02-16 04:03:56,Opened
2712,9,2463,2023-01-25 14:02:52,Opened
2713,9,1399,2023-02-02 17:51:01,Opened
2714,9,236,2023-02-23 21:55:18,Opened
2715,9,1197,2023-02-27 00:02:20,Purchased
2716,9,670,2023-02-27 18:32:59,Opened
2717,9,1566,2023-02-13 21:12:18,Opened
2718,9,2319,2023-02-26 02:55:28,Ignored
2719,9,2131,2023-02-10 07:21:54,Opened
2720,9,110,2023-02-28 20:34:26,Purchased
2721,9,1310,2023-02-09 04:52:48,Opened
2722,9,662,2023-02-06 21:18:12,Opened
2723,9,1547,2023-02-27 01:08:02,Purchased
2724,9,209,2023-02-18 15:14:28,Opened
2725,9,1044,2023-01-18 23:38:30,Opened
2726,9,2311,2023-02-22 00:12:21,Opened
2727,9,2361,2023-01-25 00:53:17,Ignored
2728,9,1492,2023-02-28 14:35:57,Purchased
2729,9,210,2023-02-12 01:45:52,Purchased
2730,9,2591,2023-02-10 14:10:35,Clicked
2731,9,794,2023-02-16 13:52:04,Opened
2732,9,2604,2023-02-12 08:19:48,Clicked
2733,9,978,2023-02-12 20:01:37,Opened
2734,9,983,2023-01-31 18:25:47,Opened
2735,9,700,2023-01-29 23:21:20,Opened
2736,9,975,2023-02-11 19:29:15,Ignored
2737,9,2621,2023-01-13 02:54:50,Ignored
2738,9,2621,2023-01-13 21:10:37,Ignored
2739,9,971,2023-01-25 07:09:58,Purchased
2740,9,206,2023-01-30 20:53:33,Ignored
2741,9,1775,2023-02-19 12:27:51,Clicked
2742,9,1597,2023-01-31 22:43:18,Ignored
2743,9,2547,2023-01-29 06:58:43,Opened
2744,9,2375,2023-02-28 05:54:47,Ignored
2745,9,79,2023-02-20 09:39:23,Ignored
2746,9,110,2023-02-21 21:33:16,Opened
2747,9,2528,2023-02-02 13:06:18,Ignored
2748,9,746,2023-01-14 08:27:43,Opened
2749,9,579,2023-02-08 13:29:16,Opened
2750,9,80,2023-01-15 01:39:48,Clicked
2751,9,2287,2023-02-13 16:22:00,Opened
2752,9,374,2023-03-04 11:13:02,Purchased
2753,9,2728,2023-02-02 00:09:51,Opened
2754,9,1350,2023-02-11 15:18:00,Opened
2755,9,923,2023-01-14 02:43:08,Opened
2756,9,441,2023-02-11 08:20:39,Opened
2757,9,1251,2023-01-22 21:39:03,Purchased
2758,9,1155,2023-02-09 11:07:32,Clicked
2759,9,2920,2023-02-09 17:21:12,Opened
2760,9,2118,2023-01-30 01:23:55,Purchased
2761,9,1519,2023-03-01 06:00:59,Opened
2762,9,202,2023-02-07 10:33:52,Clicked
2763,9,134,2023-02-26 02:14:20,Ignored
2764,9,1582,2023-01-29 18:57:34,Purchased
2765,9,1749,2023-01-16 07:09:18,Opened
2766,9,1548,2023-02-02 11:19:07,Opened
2767,9,2467,2023-02-06 05:28:31,Ignored
2768,9,2686,2023-02-04 07:41:16,Purchased
2769,9,2020,2023-02-08 00:24:38,Opened
2770,9,2716,2023-02-24 14:58:53,Ignored
2771,9,1169,2023-01-20 03:14:00,Ignored
2772,9,1445,2023-01-21 06:42:14,Clicked
2773,9,2955,2023-03-05 20:49:46,Clicked
2774,9,2163,2023-01-13 05:07:14,Opened
2775,9,597,2023-01-17 22:00:53,Ignored
2776,9,301,2023-02-02 17:36:51,Ignored
2777,9,1055,2023-02-22 14:10:16,Opened
2778,9,1379,2023-02-12 19:46:32,Ignored
2779,9,1525,2023-01-19 21:45:22,Ignored
2780,9,45,2023-01-13 17:26:37,Purchased
2781,9,2177,2023-02-26 03:36:37,Opened
2782,9,2252,2023-03-04 23:37:19,Purchased
2783,9,540,2023-02-07 05:36:30,Opened
2784,9,1135,2023-02-20 06:51:27,Opened
2785,9,280,2023-01-27 19:07:26,Ignored
2786,9,873,2023-02-22 17:40:22,Clicked
2787,9,1552,2023-02-16 18:20:19,Ignored
2788,9,1470,2023-02-17 23:20:42,Opened
2789,9,894,2023-01-30 03:24:21,Opened
2790,9,33,2023-03-04 04:36:42,Clicked
2791,9,1191,2023-01-22 13:42:34,Purchased
2792,9,2007,2023-02-24 10:08:33,Clicked
2793,9,2072,2023-01-31 10:40:02,Opened
2794,9,2964,2023-02-17 17:42:27,Opened
2795,9,993,2023-02-26 13:23:02,Opened
2796,9,2731,2023-01-16 11:50:07,Opened
2797,9,423,2023-01-18 14:30:48,Ignored
2798,9,2697,2023-01-17 12:15:12,Clicked
2799,9,658,2023-02-28 06:51:28,Ignored
2800,9,1860,2023-02-27 23:43:09,Opened
2801,9,2662,2023-01-21 13:28:21,Ignored
2802,9,1535,2023-03-02 23:00:59,Purchased
2803,9,877,2023-02-08 07:08:52,Opened
2804,9,366,2023-02-02 01:53:27,Opened
2805,9,527,2023-02-24 08:16:20,Purchased
2806,9,2426,2023-01-30 09:29:17,Clicked
2807,9,228,2023-01-31 16:33:12,Opened
2808,9,880,2023-01-23 20:56:02,Opened
2809,9,1291,2023-01-17 10:55:43,Ignored
2810,9,2438,2023-01-25 13:44:58,Opened
2811,9,2408,2023-02-17 08:35:12,Purchased
2812,9,1298,2023-02-07 05:53:56,Opened
2813,9,2104,2023-02-13 01:53:32,Clicked
2814,9,2841,2023-02-01 01:05:38,Purchased
2815,9,2381,2023-01-28 17:41:53,Clicked
2816,9,1273,2023-02-28 02:16:16,Opened
2817,9,374,2023-01-21 04:53:11,Purchased
2818,9,2900,2023-01-16 18:38:03,Opened
2819,9,1141,2023-02-16 14:42:41,Opened
2820,9,1587,2023-02-11 16:53:52,Purchased
2821,9,1608,2023-02-23 02:03:46,Opened
2822,9,1282,2023-03-04 02:48:31,Opened
2823,9,317,2023-01-28 21:48:47,Opened
2824,9,1676,2023-02-09 06:42:53,Purchased
2825,9,1828,2023-02-28 11:10:12,Ignored
2826,9,1961,2023-02-11 10:59:38,Opened
2827,9,508,2023-02-07 07:09:54,Clicked
2828,9,1652,2023-01-29 15:56:55,Opened
2829,9,1595,2023-02-25 06:35:15,Opened
2830,9,681,2023-02-13 22:17:19,Opened
2831,9,1854,2023-02-20 16:29:39,Opened
2832,9,1448,2023-01-19 19:38:34,Purchased
2833,9,2425,2023-01-13 18:52:08,Clicked
2834,9,1722,2023-01-19 01:38:02,Clicked
2835,9,28,2023-02-03 10:15:35,Opened
2836,9,2620,2023-03-04 13:10:29,Purchased
2837,9,2418,2023-01-18 10:51:20,Clicked
2838,9,2177,2023-01-30 07:29:24,Clicked
2839,9,1490,2023-01-13 08:24:28,Clicked
2840,9,323,2023-01-20 18:55:11,Clicked
2841,9,963,2023-01-21 13:57:05,Clicked
2842,9,2655,2023-02-22 13:02:50,Opened
2843,9,1708,2023-03-03 03:28:32,Ignored
2844,9,827,2023-03-05 12:37:01,Ignored
2845,9,567,2023-02-19 10:51:17,Clicked
2846,9,884,2023-02-17 19:04:08,Clicked
2847,9,597,2023-02-25 07:36:23,Opened
2848,9,265,2023-01-23 22:48:56,Clicked
2849,9,16,2023-02-07 08:01:28,Opened
2850,9,2844,2023-02-02 13:57:18,Opened
2851,9,1095,2023-02-23 11:30:29,Opened
2852,9,602,2023-03-04 09:40:56,Clicked
2853,9,2730,2023-01-22 06:52:36,Clicked
2854,9,1171,2023-02-26 22:49:36,Opened
2855,9,2743,2023-02-15 01:47:44,Opened
2856,9,1413,2023-01-29 07:48:23,Clicked
2857,9,2182,2023-02-13 10:58:34,Purchased
2858,9,1441,2023-02-03 14:18:10,Ignored
2859,9,150,2023-03-05 12:51:13,Opened
2860,9,353,2023-01-13 18:59:07,Clicked
2861,9,1124,2023-02-17 18:40:09,Opened
2862,9,2953,2023-02-15 21:56:07,Opened
2863,9,675,2023-03-02 06:00:26,Opened
2864,9,1440,2023-02-04 22:05:45,Opened
2865,9,1136,2023-02-05 12:57:34,Clicked
2866,9,2883,2023-02-17 03:37:07,Clicked
2867,9,2567,2023-03-01 19:49:38,Opened
2868,9,2172,2023-02-06 11:13:41,Ignored
2869,9,1039,2023-01-27 16:53:02,Clicked
2870,9,2852,2023-01-13 12:18:50,Clicked
2871,9,1822,2023-01-21 23:30:45,Ignored
2872,9,396,2023-02-03 03:37:56,Purchased
2873,9,1936,2023-02-08 23:18:06,Ignored
2874,9,46,2023-02-23 10:45:21,Clicked
2875,9,1087,2023-02-18 18:02:25,Ignored
2876,9,1948,2023-02-13 21:14:45,Ignored
2877,9,2931,2023-01-17 20:37:06,Opened
2878,10,1101,2024-01-05 21:17:04,Purchased
2879,10,2275,2023-12-30 12:46:33,Opened
2880,10,2332,2023-12-28 21:42:02,Ignored
2881,10,2070,2024-01-03 12:04:27,Ignored
2882,10,2923,2024-01-01 04:32:10,Opened
2883,10,2063,2024-01-05 08:36:05,Opened
2884,10,102,2023-12-31 05:02:47,Purchased
2885,10,2609,2024-01-02 18:46:52,Opened
2886,10,35,2023-12-28 00:40:33,Opened
2887,10,291,2024-01-01 23:20:49,Opened
2888,10,273,2023-12-27 20:06:04,Opened
2889,10,1822,2024-01-02 07:56:34,Opened
2890,10,87,2024-01-05 19:14:51,Clicked
2891,10,1492,2024-01-01 23:27:25,Clicked
2892,10,108,2023-12-28 20:13:39,Opened
2893,10,2110,2024-01-05 15:08:37,Clicked
2894,10,850,2024-01-03 13:23:45,Clicked
2895,10,1215,2023-12-29 05:51:39,Ignored
2896,10,1561,2023-12-27 17:09:29,Opened
2897,10,18,2024-01-03 06:41:16,Ignored
2898,10,2497,2023-12-27 00:54:08,Opened
2899,10,2068,2024-01-03 21:07:58,Opened
2900,10,464,2023-12-30 03:05:33,Clicked
2901,10,1769,2023-12-30 22:17:30,Ignored
2902,10,1744,2024-01-01 07:46:27,Purchased
2903,10,870,2023-12-27 07:28:01,Clicked
2904,10,207,2023-12-27 01:46:01,Opened
2905,10,497,2024-01-04 21:50:35,Purchased
2906,10,1071,2023-12-31 02:43:08,Purchased
